Section,SetId,EffectiveTime,Version,Abbreviation,Long Form,,,
clinicalPharmacology,c6fa0c7b-eea6-48f0-9ae9-c19eb088b271,9/7/2011,3,HCTZ,hydrochlorothiazide,,,
clinicalPharmacology,c6fa0c7b-eea6-48f0-9ae9-c19eb088b271,9/7/2011,3,EE,ethinyl estradiol,,,
clinicalPharmacology,f7f84d2a-d740-4414-9bfe-fccee9e73da0,4/20/2010,5,BALs,Bronchoalveolar lavages,,,
clinicalPharmacology,f7f84d2a-d740-4414-9bfe-fccee9e73da0,4/20/2010,5,ELF,epithelial lining fluid,,,
clinicalPharmacology,09b3a912-97f9-45ae-a162-9f45c860dc22,8/17/2011,5,MICs,minimal inhibitory concentrations,,,
clinicalPharmacology,3895e5cb-14d0-4676-9e57-3c224806bf3e,3/21/2012,17,EXCEL,Expanded Clinical Evaluation of Lovastatin,,,
clinicalPharmacology,652215b5-f950-4bc9-9de4-d66a5b70019b,12/22/2009,2,HCTZ/TA,hydrochlorothiazide/triamterene,,,
clinicalPharmacology,652215b5-f950-4bc9-9de4-d66a5b70019b,12/22/2009,2,NMDA,N-methyl-D-aspartate,,,
clinicalPharmacology,b1a9ef34-092b-409b-a6b0-59cb079bad0a,3/31/2011,1,NMDA,N-methyl-D-aspartate,,,
clinicalPharmacology,239dcefe-45a9-48f5-a6f1-1ac6546e0da2,4/18/2007,1,CYP3A4,cytochrome P450 3A4,,,
clinicalPharmacology,239dcefe-45a9-48f5-a6f1-1ac6546e0da2,4/18/2007,1,1-PP,1-pyrimidinylpiperazine,,,
clinicalPharmacology,d3a87562-dac4-4ccd-b396-d206e3e26257,5/5/2011,2,CYP1A2,cytochrome P450 1A2,,,
clinicalPharmacology,b4743414-6bd6-468a-98ce-099f032a29a0,9/8/2011,1,CNS,central nervous system,,,
clinicalPharmacology,b0e6fa63-7b34-4453-a259-34ffd917f4d7,3/22/2012,1,TK,thymidine kinase,,,
clinicalPharmacology,b0e6fa63-7b34-4453-a259-34ffd917f4d7,3/22/2012,1,HSV-1,HSV types 1,,,
clinicalPharmacology,0b0ba593-fe54-456c-a3d7-651c50036e3e,2/28/2011,9,MIC's,minimal inhibitory concentrations,,,
clinicalPharmacology,e3485086-7a10-45fa-aa83-ee6fbbf39c59,4/3/2012,1,HTM,Haemophilus Test Media,,,
clinicalPharmacology,e3485086-7a10-45fa-aa83-ee6fbbf39c59,4/3/2012,1,MICs,minimal inhibitory concentrations,,,
clinicalPharmacology,e3485086-7a10-45fa-aa83-ee6fbbf39c59,4/3/2012,1,CLSI,Clinical and Laboratory Standards Institute,,,
clinicalPharmacology,e35aa027-aef2-485d-927c-ab350f51f977,2/16/2006,1,ERP,effective refractory period,,,
clinicalPharmacology,e35aa027-aef2-485d-927c-ab350f51f977,2/16/2006,1,APD,action potential duration,,,
clinicalPharmacology,3cae0c4c-faaa-43f5-a186-91b2c8bd0a13,5/10/2007,2,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,d908e334-b74b-4b4d-b159-c592c2ecc7f9,2/14/2012,3560,CTZ,chemoreceptor  trigger zone,,,
clinicalPharmacology,7a1e523a-b377-43dc-b231-7591c4c888ea,12/15/2011,4,CBZ,Carbamazepine,,,
clinicalPharmacology,7a1e523a-b377-43dc-b231-7591c4c888ea,12/15/2011,4,CBZ-E,Carbamazepine-10,11-epoxide,,
clinicalPharmacology,0d1d5797-6a7f-4a25-b13d-009224cc59c1,9/8/2011,4,TBPS,t-butyl-bicyclophosphorothionate,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,CVP,central venous pressure,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,SVR,systemic vascular resistance,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,preload,pressure and pulmonary capillary wedge pressure,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,RAP,right atrial pressure,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,PVR,pulmonary vascular resistance,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,PCWP,pulmonary-capillary wedge pressure,,,
clinicalPharmacology,E4A44835-5307-4519-06B6-3E2DCFA61C62,2/6/2006,1,PAP,pulmonary arterial pressure,,,
clinicalPharmacology,967bd870-7517-43bc-90eb-05e831d688ae,2/17/2012,1,DDC,dopa decarboxylase,,,
clinicalPharmacology,967bd870-7517-43bc-90eb-05e831d688ae,2/17/2012,1,COMT,catechol-O-methyltransferase,,,
clinicalPharmacology,ac7391da-1789-493d-a025-dbc697f32e60,8/1/2011,4,SHBG,sex hormone-binding globulin,,,
clinicalPharmacology,b3efaffa-9ef9-4a4f-998e-aa7d2eb61fc9,6/28/2011,10,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,45745495-d53f-4c52-909e-ef12ac437733,6/1/2010,1,TMS,"styleCode=""italics"">&#945;</content>-(thiomethyl) spirolactone",,,
clinicalPharmacology,45745495-d53f-4c52-909e-ef12ac437733,6/1/2010,1,HTMS,"styleCode=""italics"">&#946;</content>-hydroxy-7-<content styleCode=""italics"">&#945;</content>-(thiomethyl) spirolactone",,,
clinicalPharmacology,165d8988-4489-4749-83f0-b68b8e69f43d,4/20/2011,1,AED,antiepilepsy drug,,,
clinicalPharmacology,165d8988-4489-4749-83f0-b68b8e69f43d,4/20/2011,1,TID,three divided doses,,,
clinicalPharmacology,63a0466c-af7d-4696-a950-19b73b55a65a,6/24/2011,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,63a0466c-af7d-4696-a950-19b73b55a65a,6/24/2011,1,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,2df7349c-f5d7-47b5-d29b-1b6b31985591,12/13/2011,8,TMP/SMX,trimethoprim/sulfamethoxazole,,,
clinicalPharmacology,786992bd-13a0-4a00-dfb2-6c135ecd349b,1/11/2011,5,ddI,didanosine,,,
clinicalPharmacology,786992bd-13a0-4a00-dfb2-6c135ecd349b,1/11/2011,5,RT,reverse transcriptase,,,
clinicalPharmacology,786992bd-13a0-4a00-dfb2-6c135ecd349b,1/11/2011,5,CSF,cerebrospinal fluid,,,
clinicalPharmacology,07c99997-31c7-4c03-ae35-49788213b43e,4/13/2010,1,MCE,major coronary events,,,
clinicalPharmacology,07c99997-31c7-4c03-ae35-49788213b43e,4/13/2010,1,MVE,major vascular events,,,
clinicalPharmacology,6d9d13e6-246c-435c-b8c2-823eac283463,3/28/2011,1,mm,MicroorganismZone Diameter,,,
clinicalPharmacology,6d9d13e6-246c-435c-b8c2-823eac283463,3/28/2011,1,MBC,minimum bactericidal concentrations,,,
clinicalPharmacology,5e2dbda9-aceb-4bfb-9c3f-e7b6118f580c,10/27/2009,1,5-HIAA,5-hydroxyindoleacetic acid,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,MPA,medroxyprogesterone acetate,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,CE,conjugated estrogens,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,CYP3A4,cytochrome P450 3A4,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,ESRD,end stage renal disease,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,CHD,coronary heart disease,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,WHI,Women's Health Initiative,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,PB,pulmonary embolism,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,SHBG,sex hormone binding globulin,,,
clinicalPharmacology,1e9702c4-f2d7-4ea8-b6e8-7dca31671864,6/3/2009,4,BMD,bone mineral density,,,
clinicalPharmacology,e2a38bbb-7505-407f-ba38-469500347697,4/13/2011,3,B. fragilis,Bacteroides fragilis group,,,
clinicalPharmacology,bb934a63-ed66-433a-a9a7-b9c5e9963f73,10/25/2010,38,GERD,Gastroesophageal Reflux Disease,,,
clinicalPharmacology,bb934a63-ed66-433a-a9a7-b9c5e9963f73,10/25/2010,38,IV,intravenous,,,
clinicalPharmacology,e9ea2ae7-1b98-4034-9fba-8ce2225e0145,3/8/2012,6,CA-II,carbonic anhydrase II,,,
clinicalPharmacology,0d592c37-b38c-4fb6-a1d3-96531384ae8d,6/9/2011,1,LVEDP,left ventricular end diastolic pressure,,,
clinicalPharmacology,091c71be-dd6c-4f7a-9af0-3222686345a5,6/1/2009,1,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,a7c456e6-403b-4aae-a576-60b106bf66a7,10/4/2011,1,CYP3A4,cytochrome P450 3A4 isoenzyme system,,,
clinicalPharmacology,38b56b76-33c0-69d5-ddab-b25fa19cae52,10/6/2006,11,Cl?,Chloride,,,
clinicalPharmacology,38b56b76-33c0-69d5-ddab-b25fa19cae52,10/6/2006,11,Cl?,chloride,,,
clinicalPharmacology,38b56b76-33c0-69d5-ddab-b25fa19cae52,10/6/2006,11,Mg++,magnesium,,,
clinicalPharmacology,03646015-2d86-4d6d-958f-94687899b838,1/27/2012,1,ITT,intent-to-treat,,,
clinicalPharmacology,03646015-2d86-4d6d-958f-94687899b838,1/27/2012,1,CLr,clearance,,,
clinicalPharmacology,03646015-2d86-4d6d-958f-94687899b838,1/27/2012,1,PHN,postherpetic neuralgia,,,
clinicalPharmacology,DA9B26BB-D2D7-4113-A0F9-C6C2280F4875,2/6/2006,1,HTM,Haemophilus Test Medium,,,
clinicalPharmacology,DA9B26BB-D2D7-4113-A0F9-C6C2280F4875,2/6/2006,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,DA9B26BB-D2D7-4113-A0F9-C6C2280F4875,2/6/2006,1,MED,minimum erythematous dose,,,
clinicalPharmacology,5683ec23-d01d-493c-b5a9-00a3e240bb07,3/29/2012,1,CYP3A4,cytochrome P450 3A4,,,
clinicalPharmacology,5683ec23-d01d-493c-b5a9-00a3e240bb07,3/29/2012,1,1-PP,1-pyrimidinylpiperazine,,,
clinicalPharmacology,d9243be5-bd27-4f37-ba8b-9f6f55f8b3e4,12/16/2009,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,PR,partial responses,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,CR,[complete responses,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,PCR,polymerase chain reaction,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,SR,sustained response,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,CML,Chronic Myelogenous Leukemia,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,CR+PR,cytogenetic response rate,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,ALT,alanine aminotransferase,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,SC,subcutaneous,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,tiw,times a week,,,
clinicalPharmacology,4C918B02-F158-4F7C-8ECC-FD49574EC228,7/14/2008,2,IM,intramuscular,,,
clinicalPharmacology,3F89FB83-49EA-467F-6E9A-68FD1EE12ED7,11/19/2007,1,RNA,ribonucleic acid,,,
clinicalPharmacology,3F89FB83-49EA-467F-6E9A-68FD1EE12ED7,11/19/2007,1,DNA,deoxyribonucleic acid,,,
clinicalPharmacology,a5e5413d-bc22-4ae1-959b-0eb0430dbd38,1/19/2012,2,GU,gastric ulcer,,,
clinicalPharmacology,a5e5413d-bc22-4ae1-959b-0eb0430dbd38,1/19/2012,2,NSAIDs,nonsteroidal anti-inflammatory drugs,,,
clinicalPharmacology,09be2cbc-73bf-4894-add6-10e46c4471c9,12/7/2011,3335,GX,glycinexylidide,,,
clinicalPharmacology,09be2cbc-73bf-4894-add6-10e46c4471c9,12/7/2011,3335,MEGX,monoethylglycinexylidide,,,
clinicalPharmacology,23ba1d84-686f-41f6-ac83-8d839ae25350,1/9/2012,2,QTc,QT and mean corrected QT interval,,,
clinicalPharmacology,540eaf0a-da8d-41ce-b9c5-0c4e0733a179,10/13/2011,2,MBC,minimum bactericidal concentrations,,,
clinicalPharmacology,c3afa988-d258-4e83-89ed-d674743109c4,5/25/2010,1,LDL,low density lipoprotein,,,
clinicalPharmacology,c3afa988-d258-4e83-89ed-d674743109c4,5/25/2010,1,VLDL,very low density lipoprotein,,,
clinicalPharmacology,c3afa988-d258-4e83-89ed-d674743109c4,5/25/2010,1,TG,triglyceride,,,
clinicalPharmacology,6c7e9485-1ede-411c-8c46-911439332864,10/13/2011,11,MIC's,minimum inhibitory concentrations,,,
clinicalPharmacology,c3f47985-0027-4fa7-aab2-5bc6ca79a6e8,8/1/2011,7,NSAID,nonsteroidal anti-inflammatory drug,,,
clinicalPharmacology,34f6e21e-f6fc-4426-b5fb-1abe97faa7ac,9/20/2011,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,34f6e21e-f6fc-4426-b5fb-1abe97faa7ac,9/20/2011,1,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,1aa34beb-b06b-410c-b483-ba0bd903944a,5/24/2010,1,TK,thymidine kinase,,,
clinicalPharmacology,1aa34beb-b06b-410c-b483-ba0bd903944a,5/24/2010,1,HSV-1,HSV types 1,,,
clinicalPharmacology,b1ceb35b-25e0-4b7d-bea0-18099464d168,3/29/2012,1,CYP3A4,cytochrome P450 isoform 3A4,,,
clinicalPharmacology,0e747223-2740-4e45-9bef-ae5f7798064a,12/15/2011,2,QTc,QT correction,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,MCVE,major cardiovascular events,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,DBP,diastolic blood pressure,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,TNT,to New Targets Study,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,CVD,cardiovascular disease,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,SBP,systolic blood pressure,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,IDEAL,Incremental Decrease in Endpoints Through Aggressive Lipid Lowering Study,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,min,median,,,
clinicalPharmacology,2f568859-64e6-454f-801b-c0a0a647dc3d,11/10/2011,2,CARDS,Collaborative Atorvastatin Diabetes Study,,,
clinicalPharmacology,d02af310-d097-4886-86e5-adcf6bca0533,9/26/2007,1,PDT,photodynamic therapy,,,
clinicalPharmacology,d02af310-d097-4886-86e5-adcf6bca0533,9/26/2007,1,PAP,photoactive porphyrins,,,
clinicalPharmacology,d02af310-d097-4886-86e5-adcf6bca0533,9/26/2007,1,AKs,actinic keratoses,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,ISH,isolated systolic hypertension,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,SiDBP,sitting diastolic blood pressure,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,DBP,diastolic blood pressure,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,ITT,intention-to-treat,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,ESRD,end-stage renal disease,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,CVD,cardiovascular disease,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,SBP,systolic blood pressure,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,LIFE,Losartan Intervention For Endpoint reduction in hypertension,,,
clinicalPharmacology,b8e3cb50-26a0-46ba-a1cb-d4e2e20ca882,1/4/2012,1,ACE,angiotensin converting enzyme,,,
clinicalPharmacology,110aada7-dfe8-4ecf-80c7-4dac8907ad29,5/4/2011,1,NSAID,non-steroidal anti-inflammatory drug,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,ISH,isolated systolic hypertension,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,SiDBP,sitting diastolic blood pressure,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,DBP,diastolic blood pressure,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,ITT,intention-to-treat,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,ESRD,end-stage renal disease,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,CVD,cardiovascular disease,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,SBP,systolic blood pressure,,,
clinicalPharmacology,f51fd4fa-ea55-487e-b886-ae105dd5a854,12/29/2011,6,LIFE,Losartan Intervention For Endpoint reduction in hypertension,,,
clinicalPharmacology,b506bc93-f0c9-4483-a7e8-a4e3f6b54282,6/29/2010,1,GERD,gastroesophageal reflux disease,,,
clinicalPharmacology,b506bc93-f0c9-4483-a7e8-a4e3f6b54282,6/29/2010,1,LES,lower esophageal sphincter,,,
clinicalPharmacology,ffb158a1-83ba-4100-9221-175aa986dc3e,1/21/2012,3,MICs,minimal inhibitory concentrations,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,PIs,protease inhibitors,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,NNRTIs,non-nucleoside reverse transcriptase inhibitors,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,ZDV-TP,zidovudine triphosphate,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,NRTIs,nucleoside reverse transcriptase inhibitors,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,AMT,3’-amino-3’-deoxythymidine,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,AUC,area under the curve,,,
clinicalPharmacology,1a123145-2d63-484a-a0a0-061890796137,5/15/2012,1,TAMs,Thymidine analogue mutations,,,
clinicalPharmacology,2ffbec78-5bd4-4647-b282-d6edf8e22ccc,7/15/2011,4,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,2ffbec78-5bd4-4647-b282-d6edf8e22ccc,7/15/2011,4,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,fead084a-a376-4d57-bdf0-aa7ed3655505,6/9/2010,1,ADCS-CGIC,Alzheimer’s  Disease Cooperative Study - Clinician’s Global Impression of Change,,,
clinicalPharmacology,fead084a-a376-4d57-bdf0-aa7ed3655505,6/9/2010,1,ADCS-CGIC,Alzheimer’s Disease Cooperative Study – Clinician’s Global  Impression of Change,,,
clinicalPharmacology,fead084a-a376-4d57-bdf0-aa7ed3655505,6/9/2010,1,CIBIC,Clinician's Interview-Based Impression of Change,,,
clinicalPharmacology,23b73332-cbb3-4155-8ad8-b24619cdea85,4/4/2012,1,AUC,area under the curve,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,H. pylori,Helicobacter pylori,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,SHBG,sex hormone binding globulin,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,STH,somatotropic hormone,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,ECL,Enterochromaffin-like,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,TSH,thyroid stimulating hormone,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,DHEA-S,dehydroepiandrosterone sulfate,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,FSH,follicle stimulating hormone,,,
clinicalPharmacology,29c03bbf-2ab6-4de3-05ca-1e52d7c85a70,6/6/2011,1,LH,luteinizing hormone,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,CGI-I,Clinical Global Impression-Global Improvement Scale,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,LSAS,Liebowitz Social Anxiety Scale,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,PTSD,Posttraumatic Stress Disorder,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,CGI,Clinical Global Impression,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,GAD,Generalized Anxiety Disorder,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,CAPS-2,Clinician-Administered PTSD Scale Part 2,,,
clinicalPharmacology,c34e9941-34e8-484f-8f67-829f7cde8642,6/7/2011,1,HAM-A,Hamilton Rating Scale for Anxiety,,,
clinicalPharmacology,c5774511-bee9-4ebb-a9aa-9e74de8d840e,2/4/2011,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,7783a1ca-d686-4693-84e1-41933130a6c4,12/5/2011,3309,HDRS,Hamilton  Depression Rating Scale,,,
clinicalPharmacology,7783a1ca-d686-4693-84e1-41933130a6c4,12/5/2011,3309,CGI,Clinical Global Impressions,,,
clinicalPharmacology,84b1b1f0-d375-4fda-99af-9487f8ef50c7,7/10/2012,2,LSAS,Liebowitz Social Anxiety Scale,,,
clinicalPharmacology,84b1b1f0-d375-4fda-99af-9487f8ef50c7,7/10/2012,2,CGI,Clinical Global Impression,,,
clinicalPharmacology,84b1b1f0-d375-4fda-99af-9487f8ef50c7,7/10/2012,2,GAD,Generalized Anxiety Disorder,,,
clinicalPharmacology,84b1b1f0-d375-4fda-99af-9487f8ef50c7,7/10/2012,2,HAM-A,Hamilton Rating Scale for Anxiety,,,
clinicalPharmacology,51835dc6-68c7-44b0-980c-f9b38b8d7203,6/27/2011,1,bone,by examination of additional tissues and fluids,,,
clinicalPharmacology,51835dc6-68c7-44b0-980c-f9b38b8d7203,6/27/2011,1,MICs,minimum inhibitory concentrations,,,
clinicalPharmacology,51835dc6-68c7-44b0-980c-f9b38b8d7203,6/27/2011,1,MIC,minimum inhibitory concentration,,,
clinicalPharmacology,51835dc6-68c7-44b0-980c-f9b38b8d7203,6/27/2011,1,MN,mononuclear,,,
clinicalPharmacology,51835dc6-68c7-44b0-980c-f9b38b8d7203,6/27/2011,1,PMN,polymorphonuclear,,,
clinicalPharmacology,6242b7ad-eaa0-a524-b6e0-ec33e63407db,6/21/2012,7,CYP3A4,cytochrome P450 3A4 isoenzyme system,,,
clinicalPharmacology,de028434-46cf-44f6-8ac6-889c7c6943b3,10/7/2011,13,HTM,Haemophilus Test Media,,,
clinicalPharmacology,D06642A8-A26A-4007-9ED6-812C4B87F1E8,8/8/2006,1,CNS,Central Nervous System,,,
clinicalPharmacology,743fca6d-9482-4e9d-b072-ea9d18da2a23,11/28/2006,3,MIC's,minimal inhibitory concentrations,,,
clinicalPharmacology,49040b3a-0802-4a7d-b0c9-c7f47c1bbe10,5/18/2010,2,LVEDP,left ventricular end-diastolic pressure,,,
clinicalPharmacology,4ae0ff63-c577-478e-9fa0-b7c22a8e7de4,6/4/2012,6,HTM,Haemophilus Test Medium,,,
clinicalPharmacology,4ae0ff63-c577-478e-9fa0-b7c22a8e7de4,6/4/2012,6,TRNG,tetracycline-resistant Neisseria gonorrhoae,,,
clinicalPharmacology,04d04496-36bb-46df-a6e9-5c8aa8578222,10/11/2010,424,NMDA,N-methyl-D-aspartate,,,
clinicalPharmacology,04d04496-36bb-46df-a6e9-5c8aa8578222,10/11/2010,424,EDDP,2-ethylidene-1,5-dimethyl-3,3-diphenylpyrrolidene,
clinicalPharmacology,ab02fb34-932c-43d6-a82c-9825957c6468,11/10/2011,3130,GABA,gamma-aminobutyric acid,,,
clinicalPharmacology,e135bf9d-b8f1-49e1-9b43-afdcd2b9c8f0,11/21/2011,12,MAC,Mycobacterium avium complex,,,
clinicalPharmacology,e135bf9d-b8f1-49e1-9b43-afdcd2b9c8f0,11/21/2011,12,bone,by examination of additional tissues and fluids,,,
clinicalPharmacology,e135bf9d-b8f1-49e1-9b43-afdcd2b9c8f0,11/21/2011,12,MICs,minimal inhibitory concentrations,,,
clinicalPharmacology,1881d0ef-38d3-4ecc-bd51-d20679b7dc2f,5/2/2012,1,MBC,minimum bactericidal concentrations,,,
clinicalPharmacology,319F0AF7-6CC7-4A91-A28A-9CEEA37D0CA8,2/29/2008,1,M-I,metabolite,,,
clinicalPharmacology,319F0AF7-6CC7-4A91-A28A-9CEEA37D0CA8,2/29/2008,1,FSH,follicle stimulating hormone,,,
clinicalPharmacology,319F0AF7-6CC7-4A91-A28A-9CEEA37D0CA8,2/29/2008,1,LH,luteinizing hormone,,,
clinicalPharmacology,4c2347db-79a3-4279-87f8-9fa91e6d00e3,1/19/2012,6,SiDBP,sitting diastolic blood pressure,,,
clinicalPharmacology,4c2347db-79a3-4279-87f8-9fa91e6d00e3,1/19/2012,6,DBP,diastolic blood pressure,,,
clinicalPharmacology,4c2347db-79a3-4279-87f8-9fa91e6d00e3,1/19/2012,6,ITT,intention-to-treat,,,
clinicalPharmacology,4c2347db-79a3-4279-87f8-9fa91e6d00e3,1/19/2012,6,SBP,systolic blood pressure,,,
clinicalPharmacology,4c2347db-79a3-4279-87f8-9fa91e6d00e3,1/19/2012,6,LIFE,Losartan Intervention For Endpoint reduction in hypertension,,,
clinicalPharmacology,7f977eb6-c7c4-4dc5-ab3b-07414dbe5da5,12/9/2010,1,CVP,central venous pressure,,,
clinicalPharmacology,C89D3ECC-4F4C-4566-8808-79152344194D,10/2/2008,1,MIHA,m-iodohippuric acid,,,
clinicalPharmacology,C89D3ECC-4F4C-4566-8808-79152344194D,10/2/2008,1,NE,norepinephrine,,,
clinicalPharmacology,de06a4da-ea70-441e-bba2-e40eb51a8c3a,6/2/2006,1,AUC,area-under-the-curve,,,
